Date/Time,Electricity:Facility [J](Hourly),Electricity:HVAC [J](Hourly),Refrigeration:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Gas:HVAC [J](Hourly),Heating:Gas [J](Hourly) 
 02/07  13:00:00,598453477.9898801,18439714.285714285,200307084.344166,0.0,0.0,295278158.16,84204269.9999999,224251.19999999999,18439714.285714285,83419680.05221023,83419680.05221023,83419680.05221023 
 02/07  14:00:00,604745776.9201318,18439714.285714285,210556743.3944176,0.0,0.0,291791858.04,83753427.59999994,204033.6,18439714.285714285,69294591.81428074,69294591.81428074,69294591.81428074 
 02/07  15:00:00,610351270.2450632,18439714.285714285,212577294.79934887,0.0,0.0,294836313.96000006,83806142.40000008,691804.8,18439714.285714285,62726393.78050174,62726393.78050174,62726393.78050174 
 02/07  16:00:00,598679864.3521503,18439714.285714285,203659805.74643586,0.0,0.0,290116962.72,83691799.20000009,2771582.4,18439714.285714285,57078473.32192722,57078473.32192722,57078473.32192722 
 02/07  17:00:00,607964434.3278524,18439714.285714285,203201572.6021381,0.0,0.0,296163242.64,83750234.4,6409670.4,18439714.285714285,60447207.40353899,60447207.40353899,60447207.40353899 
 02/07  18:00:00,600664814.0421752,18439714.285714285,200701533.51646097,0.0,0.0,288536138.64,84192901.20000004,8794526.4,18439714.285714285,70991939.92456523,70991939.92456523,70991939.92456523 
 02/07  19:00:00,603272123.7393432,18439714.285714285,233698754.4136292,0.0,0.0,258573770.64,83783674.79999991,8776209.6,18439714.285714285,86260397.74116397,86260397.74116397,86260397.74116397 
 02/07  20:00:00,561654503.882776,18439714.285714285,199959320.5570619,0.0,0.0,251447354.64000003,83023783.19999998,8784331.2,18439714.285714285,95932453.1385651,95932453.1385651,95932453.1385651 
 02/07  21:00:00,524272379.4702353,18439714.285714285,194404238.5045213,0.0,0.0,219765061.07999999,83037751.19999995,8625614.4,18439714.285714285,101011227.4287469,101011227.4287469,101011227.4287469 
 02/07  22:00:00,341001472.8108082,18439714.285714285,102279284.56509394,0.0,0.0,128395785.96,83252001.59999992,8634686.4,18439714.285714285,103709908.86698643,103709908.86698643,103709908.86698643 
 02/07  23:00:00,256576395.11351205,18597673.469387756,77302806.32412403,0.0,0.0,72104182.92,79903436.40000008,8668296.0,18597673.469387756,115599343.42106262,115599343.42106262,115599343.42106262 
 02/07  24:00:00,243763698.9656156,18716142.85714286,73174844.6284726,0.0,0.0,71269399.08,74723965.2,5879347.2,18716142.85714286,129706584.5960527,129706584.5960527,129706584.5960527 
 02/08  01:00:00,241374169.07489784,18716142.85714286,75733692.21775478,0.0,0.0,71225798.4,72118421.99999997,3580113.6000000007,18716142.85714286,138064258.56604759,138064258.56604759,138064258.56604759 
 02/08  02:00:00,241848195.7293521,18716142.85714286,75407817.59220913,0.0,0.0,71146043.28,72984211.19999999,3593980.8000000005,18716142.85714286,141320897.70428593,141320897.70428593,141320897.70428593 
 02/08  03:00:00,242430358.699233,18716142.85714286,75334420.92209004,0.0,0.0,71177013.72,73610485.19999999,3592296.0,18716142.85714286,142302971.87237824,142302971.87237824,142302971.87237824 
 02/08  04:00:00,243886850.75384597,18716142.85714286,75282394.53670298,0.0,0.0,71417849.75999999,74879852.39999996,3590611.2,18716142.85714286,142876041.01441337,142876041.01441337,142876041.01441337 
 02/08  05:00:00,243943949.86230178,18716142.85714286,73926450.44515868,0.0,0.0,72407216.16,75312471.60000006,3581668.8000000005,18716142.85714286,147581590.4499056,147581590.4499056,147581590.4499056 
 02/08  06:00:00,251255583.8647142,18716142.85714286,73612596.84757118,0.0,0.0,75165766.56,77202194.39999996,6558883.200000001,18716142.85714286,153475967.0474099,153475967.0474099,153475967.0474099 
 02/08  07:00:00,404383749.3340609,18716142.85714286,149906707.87691803,0.0,0.0,146805460.2,80247873.59999995,8707564.799999999,18716142.85714286,155335887.48615939,155335887.48615939,155335887.48615939 
 02/08  08:00:00,454595900.4638282,18716142.85714286,190072526.56668515,0.0,0.0,156021643.44,83338419.60000007,6447168.0,18716142.85714286,153193193.38692088,153193193.38692088,153193193.38692088 
 02/08  09:00:00,513938596.678368,18716142.85714286,174121592.861225,0.0,0.0,234595960.56,84053905.20000009,2450995.2,18716142.85714286,138978384.3641662,138978384.3641662,138978384.3641662 
 02/08  10:00:00,601617447.1731021,18716142.85714286,197638701.7559594,0.0,0.0,299146505.76,84613298.39999993,1502798.4,18716142.85714286,113360608.93488232,113360608.93488232,113360608.93488232 
 02/08  11:00:00,588078961.98279,18538438.775510204,196690844.8472799,0.0,0.0,287326674.36,83900671.19999999,1622332.8,18538438.775510204,96750257.8247195,96750257.8247195,96750257.8247195 
 02/08  12:00:00,586954334.2028003,18439714.285714285,196162626.43708609,0.0,0.0,288242522.28,83561176.80000003,548294.4,18439714.285714285,87173326.33403737,87173326.33403737,87173326.33403737 
 02/08  13:00:00,598929209.8849888,18439714.285714285,200782816.23927463,0.0,0.0,295278158.16,84204269.9999999,224251.19999999999,18439714.285714285,79205634.88463831,79205634.88463831,79205634.88463831 
 02/08  14:00:00,603685370.3683547,18439714.285714285,209496336.84264059,0.0,0.0,291791858.04,83753427.59999994,204033.6,18439714.285714285,79352374.86879918,79352374.86879918,79352374.86879918 
 02/08  15:00:00,616833905.7981875,18439714.285714285,219059930.35247303,0.0,0.0,294836313.96000006,83806142.40000008,691804.8,18439714.285714285,81688902.72661151,81688902.72661151,81688902.72661151 
 02/08  16:00:00,594731512.0923897,18439714.285714285,199711453.48667527,0.0,0.0,290116962.72,83691799.20000009,2771582.4,18439714.285714285,84552950.91414464,84552950.91414464,84552950.91414464 
 02/08  17:00:00,604106796.1862631,18439714.285714285,199343934.46054883,0.0,0.0,296163242.64,83750234.4,6409670.4,18439714.285714285,85428725.42919703,85428725.42919703,85428725.42919703 
 02/08  18:00:00,598419234.845334,18439714.285714285,198455954.3196198,0.0,0.0,288536138.64,84192901.20000004,8794526.4,18439714.285714285,86794466.77202402,86794466.77202402,86794466.77202402 
 02/08  19:00:00,597743668.5464485,18439714.285714285,228170299.22073449,0.0,0.0,258573770.64,83783674.79999991,8776209.6,18439714.285714285,93038508.25254458,93038508.25254458,93038508.25254458 
 02/08  20:00:00,561152627.2466813,18439714.285714285,199457443.92096729,0.0,0.0,251447354.64000003,83023783.19999998,8784331.2,18439714.285714285,103409443.33208344,103409443.33208344,103409443.33208344 
 02/08  21:00:00,522954442.8577464,18439714.285714285,193086301.89203236,0.0,0.0,219765061.07999999,83037751.19999995,8625614.4,18439714.285714285,114120254.54233925,114120254.54233925,114120254.54233925 
 02/08  22:00:00,337352398.3989152,18439714.285714285,98630210.15320085,0.0,0.0,128395785.96,83252001.59999992,8634686.4,18439714.285714285,122746140.98848854,122746140.98848854,122746140.98848854 
 02/08  23:00:00,254822505.17812405,18647035.714285718,75499554.1438381,0.0,0.0,72104182.92,79903436.40000008,8668296.0,18647035.714285718,136684392.60754166,136684392.60754166,136684392.60754166 
 02/08  24:00:00,240952185.76764155,18716142.85714286,70363331.43049859,0.0,0.0,71269399.08,74723965.2,5879347.2,18716142.85714286,150796233.11368225,150796233.11368225,150796233.11368225 
 02/09  01:00:00,224849546.8223664,18716142.85714286,73055029.96522334,0.0,0.0,57379838.4,72118421.99999997,3580113.6000000007,18716142.85714286,160580053.2489726,160580053.2489726,160580053.2489726 
 02/09  02:00:00,224001688.73283626,18716142.85714286,71407270.59569326,0.0,0.0,57300083.28,72984211.19999999,3593980.8000000005,18716142.85714286,170500812.80925454,170500812.80925454,170500812.80925454 
 02/09  03:00:00,223301252.1738017,18716142.85714286,70051274.39665875,0.0,0.0,57331053.72,73610485.19999999,3592296.0,18716142.85714286,179131796.66455309,179131796.66455309,179131796.66455309 
 02/09  04:00:00,223750398.76429615,18716142.85714286,68991902.54715315,0.0,0.0,57571889.76,74879852.39999996,3590611.2,18716142.85714286,186529307.621692,186529307.621692,186529307.621692 
 02/09  05:00:00,223161921.29432155,18716142.85714286,66990381.87717849,0.0,0.0,58561256.160000007,75312471.60000006,3581668.8000000005,18716142.85714286,192770341.09145735,192770341.09145735,192770341.09145735 
 02/09  06:00:00,230825615.08906464,18716142.85714286,67028588.07192161,0.0,0.0,61319806.56,77202194.39999996,6558883.200000001,18716142.85714286,196859254.1938914,196859254.1938914,196859254.1938914 
 02/09  07:00:00,371945318.8060632,18716142.85714286,145160197.34892018,0.0,0.0,119113540.2,80247873.59999995,8707564.799999999,18716142.85714286,197594003.78202073,197594003.78202073,197594003.78202073 
 02/09  08:00:00,422289524.470787,18716142.85714286,185458070.57364393,0.0,0.0,128329723.44,83338419.60000007,6447168.0,18716142.85714286,191618141.68901415,191618141.68901415,191618141.68901415 
 02/09  09:00:00,454341494.4531556,18716142.85714286,169908330.63601253,0.0,0.0,179212120.56,84053905.20000009,2450995.2,18716142.85714286,172583344.88589499,172583344.88589499,172583344.88589499 
 02/09  10:00:00,570853167.0308237,18716142.85714286,194566341.61368073,0.0,0.0,271454585.76,84613298.39999993,1502798.4,18716142.85714286,139674801.54243959,139674801.54243959,139674801.54243959 
 02/09  11:00:00,586010227.2161279,18607545.91836735,194553002.93776066,0.0,0.0,287326674.36,83900671.19999999,1622332.8,18607545.91836735,113604107.41434419,113604107.41434419,113604107.41434419 
 02/09  12:00:00,586288642.9295404,18439714.285714285,195496935.1638262,0.0,0.0,288242522.28,83561176.80000003,548294.4,18439714.285714285,98273147.01410212,98273147.01410212,98273147.01410212 
 02/09  13:00:00,597949007.7855045,18439714.285714285,199802614.13979019,0.0,0.0,295278158.16,84204269.9999999,224251.19999999999,18439714.285714285,86789665.14533346,86789665.14533346,86789665.14533346 
 02/09  14:00:00,603108185.4095699,18439714.285714285,208919151.88385559,0.0,0.0,291791858.04,83753427.59999994,204033.6,18439714.285714285,78146734.66251403,78146734.66251403,78146734.66251403 
 02/09  15:00:00,608621859.7799723,18439714.285714285,210847884.33425794,0.0,0.0,294836313.96000006,83806142.40000008,691804.8,18439714.285714285,68972916.36148705,68972916.36148705,68972916.36148705 
 02/09  16:00:00,598073468.0008034,18439714.285714285,203053409.395089,0.0,0.0,290116962.72,83691799.20000009,2771582.4,18439714.285714285,61151518.3543769,61151518.3543769,61151518.3543769 
 02/09  17:00:00,607596469.8204906,18439714.285714285,202833608.09477634,0.0,0.0,296163242.64,83750234.4,6409670.4,18439714.285714285,62560098.18510646,62560098.18510646,62560098.18510646 
 02/09  18:00:00,601053660.406078,18439714.285714285,201090379.8803637,0.0,0.0,288536138.64,84192901.20000004,8794526.4,18439714.285714285,70414479.84799512,70414479.84799512,70414479.84799512 
 02/09  19:00:00,552965970.9069487,18439714.285714285,211084521.58123467,0.0,0.0,230881850.64,83783674.79999991,8776209.6,18439714.285714285,87344139.4456769,87344139.4456769,87344139.4456769 
 02/09  20:00:00,475732984.4327817,18439714.285714285,197113561.10706754,0.0,0.0,168371594.64,83023783.19999998,8784331.2,18439714.285714285,109510792.01527973,109510792.01527973,109510792.01527973 
 02/09  21:00:00,466065867.67356947,18647035.714285718,191374245.2792838,0.0,0.0,164381221.07999999,83037751.19999995,8625614.4,18647035.714285718,124638974.25819129,124638974.25819129,124638974.25819129 
 02/09  22:00:00,311012122.0718742,18676653.06122449,99744915.0506497,0.0,0.0,100703865.96,83252001.59999992,8634686.4,18676653.06122449,131602754.46224684,131602754.46224684,131602754.46224684 
 02/09  23:00:00,252172730.3903321,18716142.85714286,86626632.21318896,0.0,0.0,58258222.92,79903436.40000008,8668296.0,18716142.85714286,140757807.601166,140757807.601166,140757807.601166 
 02/09  24:00:00,227507819.23877139,18716142.85714286,70764924.9016284,0.0,0.0,57423439.08,74723965.2,5879347.2,18716142.85714286,149062282.4826765,149062282.4826765,149062282.4826765 
 02/10  01:00:00,226212449.86172743,18716142.85714286,74417933.00458439,0.0,0.0,57379838.4,72118421.99999997,3580113.6000000007,18716142.85714286,153042657.1579909,153042657.1579909,153042657.1579909 
 02/10  02:00:00,226150533.6938681,18716142.85714286,73556115.55672515,0.0,0.0,57300083.28,72984211.19999999,3593980.8000000005,18716142.85714286,160979766.16954,160979766.16954,160979766.16954 
 02/10  03:00:00,224315619.6447907,18716142.85714286,71065641.86764772,0.0,0.0,57331053.72,73610485.19999999,3592296.0,18716142.85714286,172708568.83065827,172708568.83065827,172708568.83065827 
 02/10  04:00:00,223895779.89873509,18716142.85714286,69137283.68159206,0.0,0.0,57571889.76,74879852.39999996,3590611.2,18716142.85714286,184009788.9185237,184009788.9185237,184009788.9185237 
 02/10  05:00:00,223209102.97716514,18716142.85714286,67037563.560022059,0.0,0.0,58561256.160000007,75312471.60000006,3581668.8000000005,18716142.85714286,190542527.76137949,190542527.76137949,190542527.76137949 
 02/10  06:00:00,231115268.42041255,18716142.85714286,67318241.40326953,0.0,0.0,61319806.56,77202194.39999996,6558883.200000001,18716142.85714286,192476762.6769032,192476762.6769032,192476762.6769032 
 02/10  07:00:00,372632071.3792595,18716142.85714286,145846949.92211656,0.0,0.0,119113540.2,80247873.59999995,8707564.799999999,18716142.85714286,190820158.80328883,190820158.80328883,190820158.80328883 
 02/10  08:00:00,422167317.072857,18716142.85714286,185335863.175714,0.0,0.0,128329723.44,83338419.60000007,6447168.0,18716142.85714286,192219898.12038637,192219898.12038637,192219898.12038637 
 02/10  09:00:00,395190740.72508487,18716142.85714286,166141416.90794183,0.0,0.0,123828280.56,84053905.20000009,2450995.2,18716142.85714286,190823424.26330293,190823424.26330293,190823424.26330293 
 02/10  10:00:00,425747318.0738757,18716142.85714286,187920092.65673275,0.0,0.0,132994985.75999999,84613298.39999993,1502798.4,18716142.85714286,184690236.0994438,184690236.0994438,184690236.0994438 
 02/10  11:00:00,494802660.38052788,18716142.85714286,186312599.16338516,0.0,0.0,204250914.36,83900671.19999999,1622332.8,18716142.85714286,169049662.0768896,169049662.0768896,169049662.0768896 
 02/10  12:00:00,494034617.12086918,18716142.85714286,186042240.78372628,0.0,0.0,205166762.28,83561176.80000003,548294.4,18716142.85714286,147645194.29834257,147645194.29834257,147645194.29834257 
 02/10  13:00:00,560845219.8740952,18498948.979591837,190331511.5345036,0.0,0.0,267586238.16,84204269.9999999,224251.19999999999,18498948.979591837,126666887.40758136,126666887.40758136,126666887.40758136 
 02/10  14:00:00,565870745.4542888,18439714.285714285,199373631.92857469,0.0,0.0,264099938.04,83753427.59999994,204033.6,18439714.285714285,99482830.88675088,99482830.88675088,99482830.88675088 
 02/10  15:00:00,569370908.263478,18439714.285714285,199288852.81776367,0.0,0.0,267144393.96,83806142.40000008,691804.8,18439714.285714285,73193570.36791446,73193570.36791446,73193570.36791446 
 02/10  16:00:00,567384878.2683711,18955622.619331235,199540831.32903979,515908.3336169475,0.0,262425042.72,83691799.20000009,2771582.4,18439714.285714285,50260054.27661833,50260054.27661833,50260054.27661833 
 02/10  17:00:00,577075020.3524587,18641025.8856994,199802767.0267594,201311.59998511483,0.0,268471322.64,83750234.4,6409670.4,18439714.285714285,51105070.08497792,51105070.08497792,51105070.08497792 
 02/10  18:00:00,513320700.8096476,18439714.285714285,196433180.28393344,0.0,0.0,205460378.64,84192901.20000004,8794526.4,18439714.285714285,69883326.65157873,69883326.65157873,69883326.65157873 
 02/10  19:00:00,440493164.1575186,18439714.285714285,181687474.83180446,0.0,0.0,147806090.64,83783674.79999991,8776209.6,18439714.285714285,100496813.77349639,100496813.77349639,100496813.77349639 
 02/10  20:00:00,444461598.5335373,18439714.285714285,193534095.20782293,0.0,0.0,140679674.64,83023783.19999998,8784331.2,18439714.285714285,119736677.53918095,119736677.53918095,119736677.53918095 
 02/10  21:00:00,437300290.7014976,18686525.510204086,190261098.51129369,0.0,0.0,136689301.07999999,83037751.19999995,8625614.4,18686525.510204086,127574942.56123919,127574942.56123919,127574942.56123919 
 02/10  22:00:00,330349418.8562465,18558183.673469388,91508761.22277707,0.0,0.0,128395785.96,83252001.59999992,8634686.4,18558183.673469388,126849023.41302905,126849023.41302905,126849023.41302905 
 02/10  23:00:00,240552036.31335829,18647035.714285718,75075045.27907232,0.0,0.0,58258222.92,79903436.40000008,8668296.0,18647035.714285718,133467300.09018353,133467300.09018353,133467300.09018353 
 02/10  24:00:00,227625932.46109558,18716142.85714286,70883038.12395257,0.0,0.0,57423439.08,74723965.2,5879347.2,18716142.85714286,146625614.48593653,146625614.48593653,146625614.48593653 
 02/11  01:00:00,239365122.8119691,18716142.85714286,73724645.95482607,0.0,0.0,71225798.4,72118421.99999997,3580113.6000000007,18716142.85714286,153975663.41784583,153975663.41784583,153975663.41784583 
